time;gFx;gFy;gFz;TgF
08:33:59:7360;0,5058;-0,0405;0,7158;0,864
08:33:59:7590;0,5429;-0,0230;0,7234;0,891
08:33:59:7620;0,5554;-0,0103;0,7110;0,888
08:33:59:7700;0,5228;-0,0179;0,7341;0,888
08:33:59:7720;0,4852;0,0565;0,7822;0,910
08:33:59:7740;0,4942;0,0976;0,8065;0,939
08:33:59:7760;0,5215;0,1134;0,8248;0,971
08:33:59:7810;0,5251;0,0534;0,7684;0,919
08:33:59:7840;0,5511;0,0196;0,7045;0,881
08:33:59:7860;0,5286;-0,0009;0,7066;0,869
08:33:59:7900;0,5177;-0,0162;0,7405;0,890
08:33:59:7920;0,4934;0,0336;0,7355;0,874
08:33:59:8010;0,5019;0,1002;0,7302;0,879
08:33:59:8060;0,4795;0,1192;0,7702;0,904
08:33:59:8090;0,4922;0,0623;0,7470;0,884
08:33:59:8120;0,5111;0,0086;0,7341;0,881
08:33:59:8190;0,5215;-0,0460;0,7392;0,892
08:33:59:8230;0,5408;-0,0040;0,7302;0,895
08:33:59:8260;0,5334;0,1093;0,7456;0,911
08:33:59:8500;0,5375;0,0651;0,7200;0,888
08:33:59:8540;0,5157;-0,0077;0,7453;0,893
08:33:59:8560;0,5056;0,0368;0,7597;0,901
08:33:59:8590;0,5205;0,1979;0,7649;0,935
08:33:59:8630;0,5083;0,1513;0,7671;0,921
08:33:59:8650;0,5111;-0,0257;0,7184;0,868
08:33:59:8680;0,5166;-0,0760;0,6777;0,841
08:33:59:8700;0,5274;-0,0060;0,6771;0,844
08:33:59:8730;0,4962;0,0992;0,6861;0,840
08:33:59:8810;0,4840;0,1205;0,6566;0,812
08:33:59:8840;0,4769;0,0847;0,6699;0,814
08:33:59:8870;0,4553;-0,0064;0,6939;0,817
08:33:59:8930;0,4415;0,0072;0,6917;0,808
08:33:59:8970;0,4462;0,1089;0,7005;0,826
08:33:59:9020;0,4958;0,0998;0,6955;0,847
08:33:59:9070;0,5072;-0,0092;0,7042;0,854
08:33:59:9130;0,4903;-0,0182;0,6926;0,835
08:33:59:9170;0,4695;0,1667;0,6555;0,812
08:33:59:9220;0,4415;0,2111;0,6754;0,823
08:33:59:9480;0,4365;0,0390;0,6916;0,807
08:33:59:9520;0,4306;-0,0036;0,7439;0,848
08:33:59:9540;0,4556;0,0909;0,7395;0,862
08:33:59:9580;0,4955;0,1476;0,7329;0,885
08:33:59:9610;0,4903;0,0312;0,7366;0,873
08:33:59:9640;0,5104;-0,0332;0,7619;0,904
08:33:59:9670;0,5503;0,0513;0,7517;0,920
08:33:59:9710;0,5912;0,1519;0,7103;0,923
08:33:59:9730;0,5837;0,1251;0,7109;0,915
08:33:59:9770;0,5135;0,0697;0,7037;0,861
08:33:59:9790;0,4416;0,0656;0,6580;0,783
08:33:59:9840;0,3957;0,0905;0,6299;0,738
08:33:59:9870;0,4082;0,0483;0,6398;0,748
08:33:59:9950;0,4409;0,0307;0,6631;0,784
08:33:59:9990;0,4851;0,0490;0,6139;0,770
08:34:00:0040;0,4833;0,1404;0,5889;0,762
08:34:00:0080;0,4348;0,1205;0,6255;0,759
08:34:00:0130;0,4147;0,0501;0,6393;0,751
08:34:00:0180;0,4495;0,0338;0,6525;0,780
08:34:00:0290;0,4917;0,0495;0,7133;0,855
08:34:00:0330;0,5015;0,0657;0,7349;0,879
08:34:00:0360;0,5335;0,0420;0,7553;0,913
08:34:00:0390;0,5670;0,0196;0,7990;0,967
08:34:00:0440;0,5745;0,0466;0,7330;0,919
08:34:00:0790;0,5573;0,1381;0,7002;0,892
08:34:00:0890;0,5406;0,1413;0,7187;0,898
08:34:00:0920;0,5140;0,0479;0,7015;0,858
08:34:00:1030;0,4730;-0,0030;0,6792;0,814
08:34:00:1060;0,4360;0,0191;0,6858;0,800
08:34:00:1110;0,4281;0,0778;0,6889;0,803
08:34:00:1140;0,4444;0,0963;0,6794;0,806
08:34:00:1170;0,4407;0,1192;0,6809;0,808
08:34:00:1190;0,4222;0,0982;0,6747;0,790
08:34:00:1260;0,4379;0,1042;0,6881;0,811
08:34:00:1290;0,4392;0,0486;0,7114;0,825
08:34:00:1310;0,4777;0,0190;0,6675;0,808
08:34:00:1330;0,5112;0,0387;0,6941;0,850
08:34:00:1360;0,5436;0,0380;0,7043;0,877
08:34:00:1380;0,5377;0,0470;0,7072;0,876
08:34:00:1400;0,5274;0,1081;0,7506;0,911
08:34:00:1430;0,5598;0,1401;0,7670;0,947
08:34:00:1460;0,5898;0,1073;0,7950;0,983
08:34:00:1490;0,5556;0,0336;0,8159;0,975
08:34:00:1500;0,5379;0,0361;0,8119;0,962
08:34:00:1520;0,5534;0,0427;0,7933;0,955
08:34:00:1530;0,5703;0,0016;0,7710;0,945
08:34:00:1580;0,5698;0,0123;0,7335;0,915
08:34:00:1630;0,5448;0,1132;0,7443;0,917
08:34:00:1680;0,5076;0,1483;0,7374;0,896
08:34:00:1730;0,4765;0,0844;0,7066;0,844
08:34:00:1890;0,4565;0,0540;0,6996;0,825
08:34:00:1930;0,4581;0,0846;0,7007;0,829
08:34:00:1950;0,5101;0,0755;0,6826;0,842
08:34:00:1970;0,5127;0,0066;0,6798;0,838
08:34:00:1990;0,5067;-0,0160;0,6462;0,807
08:34:00:2160;0,4942;0,0422;0,6553;0,808
08:34:00:2200;0,4840;0,0634;0,6473;0,797
08:34:00:2220;0,4630;0,0474;0,7023;0,830
08:34:00:2260;0,4509;0,0987;0,7636;0,881
08:34:00:2290;0,4981;0,1459;0,8328;0,970
08:34:00:2310;0,5389;0,0337;0,8689;1,011
08:34:00:2330;0,5709;-0,1440;0,8851;1,049
08:34:00:2390;0,5724;-0,1268;0,8753;1,040
08:34:00:2620;0,5937;0,1297;0,8642;1,044
08:34:00:2660;0,6241;0,2765;0,8983;1,117
08:34:00:2690;0,6310;0,1309;0,9292;1,119
08:34:00:2730;0,6179;-0,0507;0,9062;1,085
08:34:00:2750;0,6131;-0,0260;0,8650;1,047
08:34:00:2790;0,6326;0,0753;0,8169;1,022
08:34:00:2820;0,6317;0,1249;0,8046;1,017
08:34:00:2840;0,6102;0,0395;0,7769;0,975
08:34:00:2870;0,5400;0,0381;0,7128;0,882
08:34:00:2900;0,5070;0,0516;0,6746;0,832
08:34:00:2980;0,4929;0,1183;0,6829;0,838
08:34:00:3030;0,4773;0,0442;0,6475;0,792
08:34:00:3060;0,4620;-0,0484;0,6262;0,766
08:34:00:3100;0,4327;-0,0331;0,6358;0,756
08:34:00:3170;0,4512;0,0058;0,6574;0,784
08:34:00:3210;0,4769;0,0120;0,5988;0,751
08:34:00:3240;0,5006;-0,0224;0,6168;0,780
08:34:00:3480;0,4777;-0,0129;0,6922;0,828
08:34:00:3520;0,4587;0,0872;0,7966;0,912
08:34:00:3550;0,4886;0,1066;0,8073;0,938
08:34:00:3570;0,5636;0,0634;0,8325;0,995
08:34:00:3610;0,5943;-0,0008;0,8713;1,041
08:34:00:3650;0,5896;-0,0151;0,8814;1,047
08:34:00:3680;0,5847;-0,0009;0,8174;0,991
08:34:00:3700;0,5643;0,0571;0,7405;0,919
08:34:00:3730;0,5599;0,0250;0,7076;0,889
08:34:00:3760;0,5052;0,0118;0,6955;0,846
08:34:00:3900;0,4327;0,0580;0,6271;0,751
08:34:00:3960;0,3720;0,1039;0,6004;0,703
08:34:00:3990;0,3641;0,0708;0,6209;0,712
08:34:00:4010;0,4025;-0,0007;0,6457;0,748
08:34:00:4030;0,4616;-0,0203;0,6521;0,786
08:34:00:4060;0,4859;-0,0200;0,6641;0,809
08:34:00:4100;0,4667;0,0149;0,7088;0,836
08:34:00:4160;0,4900;0,0238;0,7314;0,868
08:34:00:4200;0,5657;0,0743;0,7881;0,960
08:34:00:4250;0,6068;0,1130;0,8496;1,037
08:34:00:4320;0,6085;0,0727;0,8523;1,037
08:34:00:4430;0,6105;-0,0047;0,8086;0,999
08:34:00:4470;0,5805;-0,0552;0,8436;1,012
08:34:00:4500;0,5600;0,0035;0,8396;0,996
08:34:00:4530;0,5438;0,1566;0,8063;0,973
08:34:00:4550;0,5628;0,1812;0,8170;0,997
08:34:00:4830;0,5676;0,0747;0,8228;0,990
08:34:00:4870;0,5530;0,0410;0,7862;0,949
08:34:00:4890;0,5330;0,0673;0,7649;0,922
08:34:00:4920;0,5358;0,0209;0,7559;0,913
08:34:00:4940;0,4735;-0,0217;0,7655;0,888
08:34:00:4970;0,4722;0,0280;0,7157;0,845
08:34:00:4990;0,5427;0,1045;0,7203;0,895
08:34:00:5010;0,5545;0,0606;0,7127;0,891
08:34:00:5030;0,5080;-0,0625;0,6876;0,843
08:34:00:5060;0,4595;-0,0436;0,6877;0,815
08:34:00:5140;0,4897;0,0467;0,6510;0,803
08:34:00:5200;0,4987;0,0961;0,6641;0,823
08:34:00:5230;0,4636;-0,0005;0,6467;0,782
08:34:00:5260;0,4275;-0,0149;0,6187;0,739
08:34:00:5330;0,4035;0,0573;0,6627;0,766
08:34:00:5390;0,4655;0,1269;0,6679;0,812
08:34:00:5430;0,5079;0,1598;0,6835;0,854
08:34:00:5470;0,5264;0,1290;0,7168;0,886
08:34:00:5510;0,5306;0,1284;0,7318;0,901
08:34:00:5750;0,5402;0,0802;0,7263;0,896
08:34:00:5840;0,5375;-0,0099;0,7296;0,892
08:34:00:5870;0,5181;-0,0046;0,7234;0,876
08:34:00:5890;0,5250;0,1089;0,7058;0,874
08:34:00:5920;0,5228;0,1256;0,6972;0,868
08:34:00:5960;0,4984;0,0513;0,6790;0,831
08:34:00:5990;0,4753;0,0163;0,6635;0,803
08:34:00:6010;0,4734;0,0606;0,6659;0,806
08:34:00:6030;0,4709;0,0538;0,6860;0,821
08:34:00:6070;0,4289;-0,0258;0,6992;0,808
08:34:00:6090;0,4254;-0,0188;0,6827;0,792
08:34:00:6130;0,4439;0,0070;0,6803;0,800
08:34:00:6190;0,4652;0,0653;0,6755;0,810
08:34:00:6240;0,4634;0,1036;0,6820;0,819
08:34:00:6270;0,4627;0,1147;0,6879;0,825
08:34:00:6350;0,4712;0,0770;0,6729;0,812
08:34:00:6390;0,4724;0,0392;0,6622;0,801
08:34:00:6430;0,4668;0,0221;0,6824;0,814
08:34:00:6480;0,4567;0,0121;0,7010;0,824
08:34:00:6720;0,4707;0,0265;0,7028;0,833
08:34:00:6760;0,4818;0,0785;0,7385;0,873
08:34:00:6800;0,5097;0,0925;0,7492;0,898
08:34:00:6830;0,5176;0,0763;0,7493;0,901
08:34:00:6860;0,5093;0,0640;0,7324;0,882
08:34:00:6890;0,5151;0,0531;0,7325;0,884
08:34:00:6930;0,5140;0,0020;0,7305;0,880
08:34:00:6950;0,5000;-0,0427;0,6792;0,830
08:34:00:6990;0,4834;0,0266;0,6483;0,796
08:34:00:7010;0,4669;0,0982;0,6422;0,787
08:34:00:7040;0,4485;0,0976;0,5997;0,742
08:34:00:7090;0,4269;0,0585;0,5832;0,712
08:34:00:7140;0,4287;0,0875;0,6069;0,736
08:34:00:7210;0,4269;0,1088;0,6277;0,755
08:34:00:7250;0,4404;0,0543;0,6238;0,753
08:34:00:7290;0,4509;0,0246;0,6365;0,767
08:34:00:7500;0,4700;0,0536;0,6602;0,799
08:34:00:7540;0,4964;0,1295;0,6763;0,836
08:34:00:7560;0,5149;0,1290;0,7053;0,870
08:34:00:7590;0,5042;0,0902;0,7391;0,887
08:34:00:7620;0,4731;0,0749;0,7598;0,886
08:34:00:7640;0,4756;0,0899;0,7280;0,862
08:34:00:7670;0,4824;0,0876;0,6919;0,836
08:34:00:7690;0,4622;0,0332;0,6522;0,787
08:34:00:7850;0,4361;0,0118;0,6214;0,746
08:34:00:7900;0,4106;0,0499;0,6063;0,721
08:34:00:7930;0,4018;0,0924;0,6005;0,716
08:34:00:7970;0,4019;0,0668;0,5965;0,710
08:34:00:8000;0,4128;0,0422;0,6074;0,723
08:34:00:8030;0,4263;0,0532;0,6237;0,745
08:34:00:8050;0,4325;0,0581;0,6419;0,764
08:34:00:8100;0,4668;0,0373;0,6508;0,789
08:34:00:8150;0,4983;0,0053;0,6690;0,820
08:34:00:8190;0,5204;0,0428;0,6767;0,841
08:34:00:8230;0,5110;0,1244;0,6878;0,853
08:34:00:8290;0,4946;0,1401;0,7071;0,862
08:34:00:8350;0,4906;0,0789;0,7080;0,852
08:34:00:8390;0,4859;0,0572;0,7098;0,849
08:34:00:8430;0,4907;0,0769;0,6974;0,843
08:34:00:8680;0,5036;0,0892;0,6667;0,827
08:34:00:8730;0,4878;0,0583;0,6527;0,804
08:34:00:8760;0,4409;0,0373;0,6549;0,778
08:34:00:8800;0,4213;0,0872;0,6344;0,754
08:34:00:8830;0,4321;0,1062;0,6600;0,784
08:34:00:8860;0,4476;0,0653;0,6654;0,792
08:34:00:8890;0,4655;0,0505;0,6704;0,805
08:34:00:8910;0,4886;0,0800;0,6839;0,832
08:34:00:8930;0,5000;0,0836;0,7186;0,867
08:34:00:8960;0,5083;0,0240;0,7330;0,879
08:34:00:8990;0,5190;0,0005;0,7199;0,874
08:34:00:9050;0,5199;0,0511;0,7023;0,862
08:34:00:9090;0,5096;0,1415;0,7018;0,866
08:34:00:9140;0,4913;0,1894;0,7184;0,879
08:34:00:9200;0,4689;0,1161;0,7195;0,855
08:34:00:9230;0,4733;0,0085;0,7220;0,851
08:34:00:9290;0,4718;0,0082;0,7263;0,853
08:34:00:9510;0,4719;0,0850;0,7104;0,845
08:34:00:9550;0,4645;0,1067;0,7010;0,836
08:34:00:9570;0,4812;0,0778;0,6883;0,831
08:34:00:9590;0,5188;0,0688;0,6740;0,840
08:34:00:9620;0,5200;0,0851;0,6750;0,843
08:34:00:9650;0,5031;0,1081;0,6627;0,826
08:34:00:9680;0,4833;0,0861;0,6610;0,811
08:34:00:9700;0,4649;0,0236;0,6806;0,812
08:34:00:9840;0,4614;-0,0057;0,6915;0,818
08:34:00:9900;0,4895;0,0136;0,7005;0,841
08:34:00:9940;0,5196;0,0771;0,7137;0,873
08:34:00:9970;0,5329;0,1403;0,7007;0,879
08:34:01:0010;0,5210;0,1185;0,6947;0,864
08:34:01:0050;0,5101;0,0632;0,7173;0,870
08:34:01:0070;0,4994;0,0580;0,7274;0,871
08:34:01:0100;0,4925;0,0565;0,7489;0,886
08:34:01:0160;0,4950;0,0770;0,7724;0,909
08:34:01:0230;0,4860;0,0590;0,7697;0,900
08:34:01:0260;0,4992;0,0466;0,7597;0,898
08:34:01:0300;0,5249;0,0892;0,7401;0,899
08:34:01:0350;0,5502;0,1127;0,7550;0,928
08:34:01:0400;0,5605;0,1285;0,7581;0,939
08:34:01:0440;0,5651;0,1290;0,7504;0,935
08:34:01:0650;0,5352;0,1054;0,7379;0,905
08:34:01:0720;0,5085;0,0294;0,7289;0,876
08:34:01:0750;0,4973;0,0356;0,7302;0,871
08:34:01:0790;0,4971;0,0940;0,7209;0,868
08:34:01:0820;0,5144;0,1280;0,7181;0,880
08:34:01:0850;0,5202;0,0909;0,7539;0,908
08:34:01:0870;0,5079;0,0141;0,7745;0,914
08:34:01:0890;0,5027;0,0589;0,7612;0,902
08:34:01:0920;0,5290;0,1248;0,7637;0,925
08:34:01:0990;0,5597;0,0948;0,7749;0,948
08:34:01:1020;0,5571;0,0000;0,7493;0,920
08:34:01:1050;0,5410;0,0077;0,7333;0,898
08:34:01:1100;0,5292;0,1004;0,7319;0,896
08:34:01:1180;0,5275;0,1081;0,7360;0,899
08:34:01:1230;0,5083;0,0805;0,6995;0,856
08:34:01:1260;0,5036;0,0989;0,6815;0,840
08:34:01:1310;0,4815;0,1140;0,7040;0,848
08:34:01:1570;0,4711;0,0609;0,6924;0,827
08:34:01:1610;0,4733;0,0251;0,6907;0,825
08:34:01:1640;0,4999;0,0113;0,7347;0,876
08:34:01:1670;0,5293;0,0690;0,7541;0,911
08:34:01:1700;0,5287;0,1182;0,7696;0,929
08:34:01:1730;0,5209;0,1097;0,7489;0,906
08:34:01:1760;0,5027;0,0766;0,7577;0,900
08:34:01:1800;0,5152;0,0254;0,7656;0,910
08:34:01:1820;0,5232;0,0554;0,7685;0,919
08:34:01:1850;0,5194;0,0837;0,7481;0,902
08:34:01:1870;0,4973;0,0405;0,7428;0,882
08:34:01:1920;0,4987;0,0171;0,7173;0,861
08:34:01:1960;0,4905;0,0765;0,7189;0,861
08:34:01:2040;0,5118;0,1194;0,7089;0,870
08:34:01:2080;0,5060;0,1249;0,7052;0,865
08:34:01:2100;0,4969;0,0469;0,7007;0,847
08:34:01:2190;0,4879;-0,0152;0,6916;0,833
08:34:01:2240;0,4898;0,0131;0,7014;0,842
08:34:01:2260;0,4900;0,0328;0,7277;0,865
08:34:01:2310;0,5052;0,0535;0,7290;0,876
08:34:01:2580;0,5240;0,0443;0,7365;0,892
08:34:01:2620;0,5295;0,0745;0,7321;0,894
08:34:01:2640;0,5327;0,1287;0,7456;0,913
08:34:01:2670;0,5311;0,0993;0,7542;0,915
08:34:01:2690;0,5158;-0,0003;0,7650;0,910
08:34:01:2720;0,5211;-0,0261;0,7374;0,890
08:34:01:2740;0,5300;0,0464;0,7147;0,878
08:34:01:2760;0,5266;0,0720;0,7001;0,866
08:34:01:2780;0,5104;0,0184;0,6969;0,850
08:34:01:2880;0,5051;0,0082;0,6969;0,847
08:34:01:2930;0,4910;0,0373;0,7002;0,843
08:34:01:2960;0,4887;0,0575;0,7040;0,846
08:34:01:2990;0,4795;0,0527;0,7327;0,865
08:34:01:3020;0,4829;0,0102;0,7244;0,858
08:34:01:3080;0,4935;-0,0191;0,6906;0,835
08:34:01:3120;0,4940;-0,0130;0,6867;0,832
08:34:01:3240;0,4917;0,0875;0,6781;0,829
08:34:01:3290;0,4843;0,1389;0,6833;0,837
08:34:01:3330;0,4467;0,1028;0,6928;0,819
08:34:01:3370;0,4331;0,0402;0,6903;0,804
08:34:01:3390;0,4276;0,0476;0,7041;0,813
08:34:01:3420;0,4326;0,0933;0,6947;0,812
08:34:01:3710;0,4691;0,0759;0,6759;0,814
08:34:01:3750;0,4903;0,0255;0,6919;0,835
08:34:01:3780;0,4923;0,0157;0,6853;0,831
08:34:01:3830;0,4906;0,0858;0,6760;0,827
08:34:01:3850;0,5041;0,1380;0,7134;0,872
08:34:01:3870;0,5179;0,0938;0,7635;0,915
08:34:01:3890;0,5234;0,0198;0,7561;0,907
08:34:01:3910;0,5087;0,0159;0,7309;0,877
08:34:01:3930;0,5157;0,0796;0,7115;0,869
08:34:01:3960;0,5232;0,0345;0,7161;0,874
08:34:01:3990;0,5175;0,0180;0,6656;0,829
08:34:01:4020;0,4870;0,0519;0,6324;0,786
08:34:01:4080;0,4536;0,1439;0,6204;0,770
08:34:01:4130;0,4294;0,1291;0,5985;0,736
08:34:01:4180;0,4240;0,0246;0,6229;0,741
08:34:01:4250;0,4253;-0,0138;0,6331;0,750
08:34:01:4290;0,4321;0,0320;0,6337;0,755
08:34:01:4340;0,4309;0,0317;0,6502;0,768
08:34:01:4380;0,4554;-0,0122;0,6340;0,767
08:34:01:4630;0,4886;-0,0053;0,6571;0,805
08:34:01:4710;0,5123;0,0717;0,6992;0,857
08:34:01:4730;0,5246;0,0393;0,7369;0,892
08:34:01:4760;0,5231;0,0061;0,7749;0,922
08:34:01:4790;0,5341;0,0841;0,8090;0,961
08:34:01:4810;0,5339;0,1007;0,8316;0,981
08:34:01:4840;0,5581;-0,0842;0,8372;0,996
08:34:01:4860;0,5562;-0,1295;0,8235;0,988
08:34:01:4880;0,5529;0,1108;0,8474;1,006
08:34:01:4910;0,5380;0,3052;0,8225;1,019
08:34:01:4930;0,5544;0,1389;0,7420;0,924
08:34:01:5000;0,5748;-0,1237;0,7147;0,910
08:34:01:5050;0,5179;-0,0412;0,7266;0,879
08:34:01:5080;0,4663;0,1585;0,7296;0,869
08:34:01:5130;0,4689;0,1545;0,7711;0,905
08:34:01:5190;0,4841;-0,0163;0,8083;0,930
08:34:01:5240;0,5209;-0,0566;0,7956;0,939
08:34:01:5280;0,5417;0,1422;0,7633;0,935
08:34:01:5330;0,6046;0,2656;0,8305;1,050
08:34:01:5550;0,6361;0,1806;0,9271;1,127
08:34:01:5620;0,6866;-0,0964;0,9000;1,122
08:34:01:5640;0,6924;-0,1332;0,8327;1,076
08:34:01:5720;0,6659;0,1263;0,8165;1,048
08:34:01:5760;0,5951;0,3533;0,8160;1,059
08:34:01:5790;0,5461;0,1580;0,7817;0,955
08:34:01:5810;0,5389;-0,0710;0,7318;0,897
08:34:01:5870;0,5338;-0,0706;0,7746;0,930
08:34:01:5900;0,5052;0,2513;0,7168;0,901
08:34:01:5940;0,4707;0,3820;0,6736;0,897
08:34:01:5970;0,4755;0,1057;0,7192;0,857
08:34:01:6000;0,5152;-0,1953;0,7878;0,947
08:34:01:6030;0,5498;-0,0797;0,7634;0,930
08:34:01:6050;0,5893;0,2021;0,7696;0,978
08:34:01:6080;0,5784;0,2123;0,8177;1,012
08:34:01:6140;0,5520;-0,0141;0,7249;0,897
08:34:01:6190;0,5348;-0,0592;0,6045;0,794
08:34:01:6490;0,4932;0,1524;0,5854;0,768
08:34:01:6530;0,4318;0,2289;0,5991;0,762
08:34:01:6570;0,3967;-0,0198;0,5453;0,661
08:34:01:6640;0,3863;-0,1734;0,4845;0,628
08:34:01:6660;0,2975;-0,0062;0,5335;0,599
08:34:01:6690;0,2362;0,2170;0,5847;0,660
08:34:01:6730;0,2794;0,2376;0,6117;0,706
08:34:01:6750;0,3964;-0,0373;0,6858;0,781
08:34:01:6790;0,4542;-0,1695;0,7198;0,854
08:34:01:6820;0,4897;0,1320;0,7973;0,934
08:34:01:6850;0,5347;0,3987;0,7837;1,020
08:34:01:6880;0,6067;0,1160;0,7572;0,964
08:34:01:6900;0,6347;-0,2464;0,6993;0,960
08:34:01:6930;0,6445;-0,0816;0,6659;0,914
08:34:01:6950;0,5897;0,2919;0,6709;0,928
08:34:01:7010;0,3792;0,4155;0,6613;0,861
08:34:01:7060;0,2894;0,0325;0,5647;0,625
08:34:01:7090;0,2695;-0,3113;0,5464;0,671
08:34:01:7140;0,3190;-0,0543;0,5848;0,656
08:34:01:7210;0,3931;0,2866;0,6641;0,814
08:34:01:7250;0,4732;0,1922;0,7221;0,873
08:34:01:7290;0,4385;-0,0143;0,7347;0,843
08:34:01:7340;0,3973;-0,0557;0,7259;0,817
08:34:01:7550;0,4463;-0,0142;0,6758;0,797
08:34:01:7600;0,5675;0,1275;0,6864;0,886
08:34:01:7630;0,5727;0,2414;0,7418;0,956
08:34:01:7650;0,5576;0,1657;0,7243;0,916
08:34:01:7680;0,4806;-0,0474;0,6833;0,823
08:34:01:7700;0,4475;-0,1553;0,6352;0,778
08:34:01:7730;0,4227;0,0535;0,6638;0,777
08:34:01:7750;0,4335;0,2176;0,7423;0,877
08:34:01:7970;0,4715;0,1340;0,7116;0,852
08:34:01:8020;0,4750;-0,0747;0,7096;0,844
08:34:01:8050;0,4600;-0,1076;0,7057;0,836
08:34:01:8070;0,4312;0,0307;0,6815;0,795
08:34:01:8100;0,4387;0,1120;0,6298;0,763
08:34:01:8120;0,4644;-0,0492;0,6451;0,782
08:34:01:8140;0,5179;-0,2011;0,6562;0,844
08:34:01:8160;0,4983;-0,0486;0,6377;0,796
08:34:01:8220;0,4396;0,1856;0,6028;0,757
08:34:01:8260;0,4404;0,1589;0,6009;0,750
08:34:01:8300;0,4578;-0,0697;0,6560;0,789
08:34:01:8350;0,4633;-0,1105;0,6016;0,752
08:34:01:8410;0,4895;0,0977;0,5822;0,753
08:34:01:8460;0,4634;0,2098;0,6470;0,812
08:34:01:8500;0,4636;0,0654;0,6475;0,786
08:34:01:8750;0,4603;-0,1409;0,6238;0,773
08:34:01:8800;0,4336;-0,0789;0,6261;0,752
08:34:01:8830;0,4394;0,1827;0,5952;0,750
08:34:01:8870;0,4424;0,2393;0,6549;0,815
08:34:01:8900;0,4708;0,0299;0,6324;0,775
08:34:01:8920;0,4663;-0,1539;0,6633;0,811
08:34:01:8950;0,4135;-0,0408;0,6766;0,781
08:34:01:8970;0,4397;0,1227;0,5976;0,740
08:34:01:9000;0,5018;0,1162;0,5998;0,777
08:34:01:9030;0,5079;-0,0654;0,6256;0,794
08:34:01:9050;0,4719;-0,0643;0,6340;0,779
08:34:01:9150;0,3676;0,0862;0,6387;0,731
08:34:01:9200;0,3807;0,0949;0,6605;0,757
08:34:01:9230;0,4279;-0,0187;0,7333;0,837
08:34:01:9260;0,5014;-0,0495;0,6492;0,807
08:34:01:9330;0,5184;0,0463;0,5719;0,759
08:34:01:9380;0,4205;0,1287;0,6219;0,750
08:34:01:9410;0,4241;0,0175;0,6268;0,744
08:34:01:9650;0,4433;-0,0235;0,6573;0,780
08:34:01:9710;0,4390;-0,0050;0,6511;0,772
08:34:01:9730;0,3917;0,1578;0,6610;0,774
08:34:01:9760;0,3560;0,1816;0,7046;0,801
08:34:01:9780;0,4228;-0,0192;0,6891;0,796
08:34:01:9810;0,5135;-0,1683;0,6824;0,855
08:34:01:9840;0,5579;-0,0237;0,6608;0,850
08:34:01:9870;0,5287;0,1616;0,6563;0,845
08:34:01:9890;0,4829;0,1323;0,6778;0,830
08:34:01:9910;0,4411;-0,0286;0,6962;0,812
08:34:02:0000;0,4309;-0,0372;0,6712;0,785
08:34:02:0050;0,4420;0,0968;0,6777;0,803
08:34:02:0080;0,4533;0,1359;0,6870;0,823
08:34:02:0110;0,4703;0,0190;0,6673;0,803
08:34:02:0160;0,4909;-0,0448;0,6482;0,800
08:34:02:0230;0,4985;0,0104;0,6820;0,831
08:34:02:0260;0,4904;0,1218;0,6884;0,842
08:34:02:0310;0,4711;0,1452;0,6919;0,838
08:34:02:0360;0,4669;0,0764;0,7149;0,845
08:34:02:0410;0,4915;0,0377;0,7393;0,876
08:34:02:0460;0,5192;0,0554;0,7512;0,902
08:34:02:0520;0,5248;0,0890;0,7101;0,875
08:34:02:0760;0,5327;0,0535;0,6842;0,855
08:34:02:0810;0,5155;0,0069;0,6899;0,848
08:34:02:0830;0,5086;0,0231;0,6831;0,838
08:34:02:0860;0,4961;0,0981;0,6734;0,829
08:34:02:0890;0,4909;0,1104;0,6782;0,832
08:34:02:0920;0,4887;0,0679;0,6908;0,836
08:34:02:0950;0,4797;0,0376;0,6688;0,811
08:34:02:0990;0,4711;0,0337;0,6473;0,788
08:34:02:1030;0,4644;0,0466;0,6550;0,791
08:34:02:1070;0,4774;0,0163;0,6421;0,787
08:34:02:1110;0,4674;0,0490;0,6356;0,777
08:34:02:1130;0,4741;0,1139;0,6436;0,795
08:34:02:1210;0,4842;0,1207;0,6649;0,819
08:34:02:1250;0,4808;0,0588;0,6658;0,810
08:34:02:1290;0,4744;0,0313;0,6778;0,815
08:34:02:1320;0,4796;0,0604;0,6902;0,830
08:34:02:1370;0,4903;0,0541;0,6996;0,843
08:34:02:1430;0,4978;0,0094;0,6974;0,843
08:34:02:1470;0,5094;0,0081;0,6911;0,845
08:34:02:1520;0,5003;0,0887;0,6961;0,849
08:34:02:1740;0,4737;0,1488;0,6958;0,843
08:34:02:1790;0,4594;0,1061;0,6886;0,823
08:34:02:1850;0,4647;0,0401;0,7004;0,829
08:34:02:1900;0,4873;0,0225;0,6773;0,821
08:34:02:1930;0,4799;0,0794;0,6684;0,814
08:34:02:1960;0,4657;0,0706;0,6701;0,806
08:34:02:1980;0,4704;0,0295;0,6833;0,817
08:34:02:2010;0,4858;0,0344;0,6856;0,828
08:34:02:2040;0,5024;0,1293;0,6839;0,846
08:34:02:2100;0,5102;0,1553;0,7363;0,897
08:34:02:2120;0,4729;0,1182;0,7691;0,899
08:34:02:2140;0,4871;0,0072;0,7466;0,879
08:34:02:2190;0,5378;-0,0869;0,7553;0,917
08:34:02:2250;0,5676;-0,0185;0,7457;0,923
