time;gFx;gFy;gFz;TgF
22:41:44:4360;-0,0113;0,1597;1,0570;1,068
22:41:44:4400;0,0132;0,2512;0,9943;1,025
22:41:44:4460;-0,0067;0,1732;0,9486;0,964
22:41:44:4510;-0,0154;0,1702;0,8519;0,868
22:41:44:4560;-0,0009;0,1526;0,9531;0,964
22:41:44:4610;0,0552;0,1691;1,1193;1,131
22:41:44:4660;0,0042;0,1969;1,0622;1,079
22:41:44:4710;0,0171;0,2112;0,9687;0,990
22:41:44:4760;0,0651;0,2058;0,9770;0,999
22:41:44:4810;-0,0163;0,1260;1,0367;1,043
22:41:44:4860;0,0157;0,2068;0,9945;1,015
22:41:44:4910;-0,0077;0,1801;0,9556;0,972
22:41:44:4960;-0,0231;0,1937;0,9048;0,925
22:41:44:5010;-0,0080;0,2049;1,0092;1,029
22:41:44:5060;0,0417;0,1415;1,1089;1,117
22:41:44:5110;0,0810;0,1826;1,0981;1,114
22:41:44:5160;0,0040;0,2071;1,0411;1,061
22:41:44:5210;0,0226;0,2644;0,9711;1,006
22:41:44:5260;0,0381;0,2178;1,0280;1,050
22:41:44:5310;-0,0298;0,1035;1,1333;1,137
22:41:44:5370;0,0234;0,1669;1,0694;1,081
22:41:44:5410;-0,0373;0,1742;0,9373;0,954
22:41:44:5470;-0,0530;0,1997;1,0033;1,025
22:41:44:5520;0,0100;0,2079;1,1439;1,161
22:41:44:5570;-0,0308;0,1719;1,0164;1,031
22:41:44:5620;0,0442;0,2055;0,9720;0,993
22:41:44:5670;-0,0248;0,1888;0,9999;1,017
22:41:44:5720;0,0304;0,2087;1,1030;1,122
22:41:44:5770;-0,0276;0,1823;1,0622;1,078
22:41:44:5820;-0,0152;0,1587;0,9955;1,007
22:41:44:5870;0,0315;0,1597;1,0102;1,022
22:41:44:5920;-0,0327;0,2180;0,9505;0,976
22:41:44:5970;-0,0351;0,2377;0,8874;0,920
22:41:44:6020;-0,0567;0,1873;0,8640;0,886
22:41:44:6070;0,0338;0,1818;1,0228;1,038
22:41:44:6120;0,0276;0,0977;1,0804;1,083
22:41:44:6170;0,0465;0,1974;0,9573;0,977
22:41:44:6220;0,0221;0,1801;0,8729;0,890
22:41:44:6270;-0,0304;0,1658;0,9064;0,922
22:41:44:6320;-0,0480;0,1992;1,0787;1,098
22:41:44:6370;0,0298;0,1687;1,1455;1,156
22:41:44:6420;0,0303;0,1798;0,9687;0,984
22:41:44:6470;0,0096;0,2032;0,8794;0,902
22:41:44:6520;0,0796;0,2229;1,0688;1,092
22:41:44:6570;0,0352;0,1851;1,2480;1,260
22:41:44:6620;0,0269;0,1096;1,1298;1,133
22:41:44:6670;0,0637;0,2093;0,9263;0,950
22:41:44:6720;0,0099;0,2711;0,9198;0,959
22:41:44:6780;-0,0634;0,1719;1,0694;1,085
22:41:44:6820;0,0130;0,2025;1,0825;1,100
22:41:44:6880;0,0077;0,1349;1,0068;1,014
22:41:44:6920;0,0246;0,2386;0,9056;0,936
22:41:44:6990;-0,0499;0,1607;0,9453;0,960
22:41:44:7040;0,0142;0,2523;0,9640;0,996
22:41:44:7080;0,0232;0,1766;1,0760;1,089
22:41:44:7130;-0,0089;0,1856;1,0226;1,039
22:41:44:7180;-0,0111;0,1515;0,9421;0,953
22:41:44:7230;-0,0123;0,1822;0,8058;0,826
22:41:44:7280;-0,0716;0,1809;0,8538;0,877
22:41:44:7330;-0,0060;0,2063;0,9966;1,017
22:41:44:7380;-0,0152;0,1315;1,0851;1,092
22:41:44:7430;0,0135;0,1722;0,9774;0,991
22:41:44:7480;-0,0039;0,2069;0,9127;0,935
22:41:44:7530;-0,0475;0,2210;0,9059;0,934
22:41:44:7590;-0,0203;0,1840;0,9825;0,999
22:41:44:7630;-0,0155;0,1278;1,0540;1,061
22:41:44:7690;-0,0162;0,1775;1,0824;1,096
22:41:44:7740;-0,0247;0,1266;0,9906;0,998
22:41:44:7790;-0,0325;0,2333;0,9009;0,931
22:41:44:7840;-0,0249;0,1503;0,9774;0,989
22:41:44:7890;0,0026;0,2025;1,1427;1,159
22:41:44:7940;-0,0186;0,1619;1,1224;1,133
22:41:44:7990;0,0381;0,2204;0,9483;0,973
22:41:44:8040;-0,0714;0,1738;0,8891;0,909
22:41:44:8100;0,0003;0,1854;1,0398;1,055
22:41:44:8140;0,0134;0,1844;1,1362;1,150
22:41:44:8190;-0,0028;0,1196;1,0479;1,053
22:41:44:8230;-0,0177;0,2056;0,8805;0,904
22:41:44:8280;-0,0461;0,2237;0,9323;0,960
22:41:44:8330;-0,0036;0,2244;1,0714;1,094
22:41:44:8380;-0,0388;0,2113;1,1533;1,173
22:41:44:8430;0,0415;0,1723;1,0344;1,048
22:41:44:8490;0,0191;0,1936;0,9417;0,960
22:41:44:8540;-0,0064;0,2121;1,0038;1,025
22:41:44:8590;-0,0492;0,1681;1,1052;1,119
22:41:44:8640;-0,0036;0,1549;1,0514;1,062
22:41:44:8690;-0,0026;0,1795;0,9729;0,988
22:41:44:8740;0,0048;0,1875;0,9024;0,921
22:41:44:8790;-0,0370;0,1643;0,9699;0,984
22:41:44:8840;-0,0010;0,1978;0,9649;0,984
22:41:44:8890;0,0293;0,1895;1,0478;1,064
22:41:44:8940;0,0257;0,1353;1,0530;1,060
22:41:44:8990;0,0590;0,2090;1,0251;1,046
22:41:44:9040;-0,0337;0,1748;0,8926;0,910
22:41:44:9090;-0,0006;0,2371;0,9700;0,998
22:41:44:9140;-0,0201;0,1911;1,0368;1,054
22:41:44:9190;0,0333;0,1423;0,9622;0,971
22:41:44:9240;0,0195;0,1743;0,9180;0,933
22:41:44:9290;0,0028;0,2143;1,0662;1,087
22:41:44:9340;-0,0705;0,1367;1,1610;1,171
22:41:44:9390;0,0185;0,1747;1,0409;1,054
22:41:44:9440;-0,0675;0,1402;0,9598;0,973
22:41:44:9490;-0,0340;0,1939;1,0133;1,032
22:41:44:9540;-0,0403;0,2077;1,1758;1,194
22:41:44:9590;-0,0752;0,2200;1,0424;1,069
22:41:44:9640;0,0024;0,1629;0,9608;0,973
22:41:44:9690;-0,0031;0,1572;1,0505;1,061
22:41:44:9740;0,0384;0,1575;1,2042;1,213
22:41:44:9800;-0,0163;0,2021;1,0991;1,117
22:41:44:9840;-0,0995;0,2492;0,8833;0,925
22:41:44:9890;0,0138;0,1786;0,8144;0,833
22:41:44:9950;-0,0201;0,1774;0,8882;0,906
22:41:45:0000;0,0107;0,1749;1,1151;1,127
22:41:45:0050;-0,0785;0,1307;1,1166;1,127
22:41:45:0100;0,0332;0,1925;1,0052;1,022
22:41:45:0150;-0,0101;0,1680;0,9140;0,929
22:41:45:0200;-0,0097;0,1386;0,9553;0,964
22:41:45:0250;-0,0002;0,1595;1,1498;1,160
22:41:45:0300;0,0011;0,1750;1,1358;1,148
22:41:45:0350;-0,0306;0,2363;0,9586;0,988
22:41:45:0400;-0,0366;0,1892;0,9618;0,981
22:41:45:0450;0,0505;0,1696;1,0951;1,107
22:41:45:0500;-0,0215;0,0983;1,1056;1,109
22:41:45:0550;0,0091;0,1413;1,0370;1,045
22:41:45:0600;-0,0181;0,1601;1,0767;1,088
22:41:45:0650;0,0177;0,1947;1,0553;1,072
22:41:45:0710;0,0027;0,1862;1,0329;1,049
22:41:45:0760;-0,0140;0,1423;0,9729;0,982
22:41:45:0810;0,0515;0,1660;1,0376;1,050
22:41:45:0860;-0,0185;0,2267;1,0675;1,091
22:41:45:0910;-0,0392;0,1744;0,9875;1,003
22:41:45:0960;0,0230;0,1566;0,9076;0,920
22:41:45:1010;-0,0578;0,0905;0,9781;0,984
22:41:45:1060;-0,0150;0,1957;1,0321;1,050
22:41:45:1110;-0,0525;0,1820;1,0931;1,109
22:41:45:1160;0,0091;0,1713;0,9319;0,946
22:41:45:1210;-0,0027;0,1239;0,8761;0,884
22:41:45:1260;-0,0758;0,1248;0,8809;0,893
22:41:45:1310;0,0083;0,1458;1,1602;1,168
22:41:45:1360;-0,0858;0,1567;1,0605;1,076
22:41:45:1410;-0,0337;0,1574;0,9280;0,942
22:41:45:1460;-0,0193;0,2230;0,9843;1,009
22:41:45:1510;-0,0259;0,1264;1,1177;1,124
22:41:45:1560;0,0416;0,1576;1,0151;1,026
22:41:45:1610;-0,0339;0,1883;0,8760;0,897
22:41:45:1660;-0,0105;0,1579;0,8255;0,840
22:41:45:1710;-0,0770;0,1158;0,9748;0,985
22:41:45:1760;-0,0144;0,1183;1,1730;1,178
22:41:45:1820;0,0108;0,1205;1,0663;1,071
22:41:45:1870;-0,0644;0,1562;0,9143;0,930
22:41:45:1910;-0,0293;0,1906;0,9203;0,940
22:41:45:1970;-0,0285;0,0983;1,0611;1,065
22:41:45:2020;-0,0384;0,1444;1,2583;1,266
22:41:45:2070;-0,0593;0,0969;1,1150;1,120
22:41:45:2120;0,0211;0,1393;0,9141;0,923
22:41:45:2170;-0,0044;0,1491;0,9147;0,926
22:41:45:2220;-0,0846;0,1426;1,0532;1,066
22:41:45:2270;-0,0699;0,0889;1,1741;1,179
22:41:45:2320;-0,0182;0,1796;1,0572;1,072
22:41:45:2370;-0,0606;0,1345;0,9310;0,943
22:41:45:2420;-0,0477;0,1476;0,9254;0,938
22:41:45:2470;0,0282;0,1647;1,0794;1,091
22:41:45:2530;-0,0290;0,1122;1,0468;1,052
22:41:45:2580;-0,0389;0,1188;0,9731;0,980
22:41:45:2630;-0,0254;0,0899;0,9712;0,975
22:41:45:2670;0,0049;0,2054;0,9457;0,967
22:41:45:2720;-0,0854;0,0971;1,0181;1,026
22:41:45:2780;0,0089;0,1038;1,0741;1,077
22:41:45:2820;-0,0248;0,1376;1,0135;1,022
22:41:45:2870;-0,0191;0,1034;0,9744;0,979
22:41:45:2920;-0,0106;0,1470;1,0917;1,100
22:41:45:2970;0,0005;0,1218;1,0736;1,079
22:41:45:3020;0,0269;0,1391;1,0287;1,037
22:41:45:3070;0,0008;0,1732;0,9682;0,983
22:41:45:3120;-0,0849;0,0821;0,9358;0,943
22:41:45:3170;-0,0571;0,1317;0,9007;0,912
22:41:45:3230;-0,0169;0,0816;1,0392;1,041
22:41:45:3280;0,0122;0,1173;1,0944;1,099
22:41:45:3330;-0,0659;0,0620;1,0997;1,103
22:41:45:3390;-0,0002;0,1402;0,9434;0,953
22:41:45:3430;-0,0076;0,1283;0,9630;0,970
22:41:45:3480;-0,0227;0,0919;1,0437;1,047
22:41:45:3530;-0,0485;0,0988;1,1171;1,122
22:41:45:3580;0,0226;0,1164;1,0340;1,039
22:41:45:3630;-0,0700;0,1525;0,9607;0,976
22:41:45:3680;-0,0617;0,0873;0,9757;0,981
22:41:45:3730;-0,0935;0,0946;0,9685;0,978
22:41:45:3790;0,0061;0,0971;1,0484;1,051
22:41:45:3830;0,0445;0,1101;1,0973;1,101
22:41:45:3880;-0,0467;0,0840;0,9451;0,949
22:41:45:3930;-0,0474;0,1020;0,8708;0,878
22:41:45:3980;-0,0359;0,1246;0,9638;0,972
22:41:45:4030;-0,0498;0,0969;1,0768;1,082
22:41:45:4080;-0,0136;0,0734;1,0445;1,046
22:41:45:4130;0,0104;0,1283;0,8731;0,881
22:41:45:4180;-0,0195;0,1278;0,8817;0,890
22:41:45:4230;-0,0766;0,1300;1,0306;1,042
22:41:45:4280;-0,0003;0,1021;1,1089;1,112
22:41:45:4330;0,0414;0,1132;0,9527;0,958
22:41:45:4380;-0,0248;0,1155;0,8906;0,898
22:41:45:4430;-0,0300;0,1503;0,9775;0,989
22:41:45:4490;0,0049;0,1307;1,1607;1,166
22:41:45:4540;-0,0060;0,1211;1,1095;1,115
22:41:45:4590;-0,0417;0,1086;1,0056;1,012
22:41:45:4640;0,0207;0,1388;0,9349;0,944
22:41:45:4690;-0,0029;0,1111;1,0662;1,070
22:41:45:4740;-0,0876;0,0681;1,1391;1,144
22:41:45:4790;-0,0105;0,0840;1,1366;1,138
22:41:45:4840;0,0328;0,1868;1,0642;1,079
22:41:45:4890;-0,0071;0,1862;0,9956;1,012
22:41:45:4940;-0,0974;0,1007;0,8730;0,885
22:41:45:4990;-0,0672;0,1151;0,8353;0,846
22:41:45:5040;-0,0425;0,1178;1,0502;1,057
22:41:45:5090;-0,0590;0,0504;1,1486;1,150
22:41:45:5140;0,0162;0,0376;0,9877;0,986
22:41:45:5180;-0,0096;0,1639;0,8367;0,852
22:41:45:5240;-0,1239;0,1380;0,8628;0,884
22:41:45:5290;0,0017;0,1054;1,0918;1,095
22:41:45:5330;0,0359;0,1069;1,0355;1,039
22:41:45:5390;0,0211;0,1185;0,8989;0,905
22:41:45:5440;-0,0510;0,1203;1,0167;1,025
22:41:45:5490;0,0041;0,0886;1,1009;1,103
22:41:45:5540;-0,0519;0,0571;1,0288;1,031
22:41:45:5590;-0,0659;0,0999;0,9864;0,993
22:41:45:5640;0,0632;0,1917;0,9563;0,975
22:41:45:5700;-0,0380;0,0876;0,9440;0,948
22:41:45:5750;-0,0297;0,1304;0,9341;0,943
22:41:45:5790;0,0162;0,0738;1,0633;1,064
22:41:45:5850;-0,0048;0,1074;1,1734;1,177
22:41:45:5900;0,0069;0,0980;1,1845;1,187
22:41:45:5940;-0,0255;0,0982;0,9899;0,994
22:41:45:6040;-0,0053;0,1612;0,9594;0,972
22:41:45:6110;-0,1185;0,1059;0,9791;0,993
22:41:45:6150;-0,0143;0,0995;1,1676;1,171
22:41:45:6180;0,0147;0,1148;1,1303;1,134
22:41:45:6200;-0,0392;0,1009;0,9903;0,995
22:41:45:6240;-0,0674;0,1363;0,9121;0,925
22:41:45:6290;-0,0167;0,1286;1,0655;1,072
22:41:45:6340;-0,0218;0,1027;1,0608;1,065
22:41:45:6390;-0,0070;0,1096;0,9220;0,927
22:41:45:6440;-0,0046;0,0838;0,8361;0,839
22:41:45:6490;-0,0273;0,0728;0,9490;0,951
22:41:45:6540;-0,0954;0,0919;1,1155;1,123
22:41:45:6590;-0,0758;0,0665;1,1479;1,152
22:41:45:6640;0,0305;0,0936;0,9800;0,983
22:41:45:6700;-0,0190;0,0946;0,8862;0,890
22:41:45:6750;-0,0203;0,1504;0,9139;0,926
22:41:45:6800;-0,0754;0,1249;1,1896;1,198
22:41:45:6850;0,0601;0,1311;1,1392;1,146
22:41:45:6900;-0,0420;0,0863;0,9795;0,983
22:41:45:6950;-0,0106;0,1545;0,7964;0,811
22:41:45:7000;-0,0217;0,0827;1,0237;1,026
22:41:45:7050;-0,0614;0,0983;1,0409;1,047
22:41:45:7100;-0,0163;0,0881;1,1377;1,140
22:41:45:7160;-0,0421;0,1071;1,0040;1,010
22:41:45:7210;0,0198;0,1135;1,0186;1,023
22:41:45:7260;0,0143;0,1073;1,0077;1,012
22:41:45:7310;-0,0619;0,0980;1,0444;1,050
22:41:45:7360;0,0411;0,1098;1,1134;1,117
22:41:45:7410;-0,0601;0,1318;1,1169;1,126
22:41:45:7460;0,0286;0,1426;1,0452;1,053
22:41:45:7510;-0,0967;0,0649;0,9045;0,912
22:41:45:7560;-0,0689;0,1051;0,9501;0,958
22:41:45:7610;0,0005;0,0929;1,1461;1,148
22:41:45:7660;-0,0361;0,0640;1,1062;1,107
22:41:45:7710;-0,0476;0,0318;0,9901;0,991
22:41:45:7760;0,0559;0,1596;0,9757;0,988
22:41:45:7810;-0,1226;0,0426;1,0556;1,064
22:41:45:7860;0,0016;0,1183;1,1109;1,116
22:41:45:7910;-0,0234;0,0605;1,0322;1,033
22:41:45:7960;0,0684;0,1613;0,9127;0,927
22:41:45:8010;-0,1242;0,0715;1,0063;1,017
22:41:45:8060;0,0348;0,0991;0,9820;0,985
22:41:45:8120;0,0173;0,0289;1,0788;1,077
22:41:45:8170;-0,0278;0,1993;1,0377;1,057
22:41:45:8220;0,0007;0,0604;1,0088;1,009
22:41:45:8270;0,0572;0,0680;0,8634;0,865
22:41:45:8320;-0,0642;0,0631;0,9304;0,934
22:41:45:8370;-0,0752;0,1349;1,1053;1,116
22:41:45:8410;0,0421;0,1189;1,2781;1,282
22:41:45:8460;0,0293;0,1466;1,0471;1,056
22:41:45:8510;-0,0766;0,0944;0,8528;0,862
22:41:45:8560;-0,0399;0,1145;1,0011;1,008
22:41:45:8610;0,0382;0,1148;1,2023;1,206
22:41:45:8670;-0,0585;0,0659;1,0584;1,061
22:41:45:8720;-0,0587;0,1289;0,9751;0,985
22:41:45:8760;0,0471;0,0949;1,0755;1,078
22:41:45:8810;-0,0554;0,0677;1,0024;1,006
22:41:45:8870;-0,0956;0,1129;0,9947;1,006
22:41:45:8920;0,0031;0,1487;1,0717;1,081
22:41:45:8960;0,0229;0,1619;1,1336;1,144
22:41:45:9020;-0,0943;0,1418;1,0255;1,040
22:41:45:9070;0,0210;0,0706;0,9560;0,957
22:41:45:9120;-0,0105;0,0904;1,0167;1,019
22:41:45:9170;0,0220;0,0798;1,1858;1,187
22:41:45:9220;-0,0825;0,1255;1,0129;1,024
22:41:45:9270;0,0320;0,0912;0,8583;0,861
22:41:45:9320;-0,0046;0,1096;0,8754;0,881
22:41:45:9370;-0,0631;0,0597;0,9155;0,919
22:41:45:9420;0,0321;0,0930;1,1639;1,166
22:41:45:9470;-0,0306;0,1217;1,1881;1,194
22:41:45:9520;-0,0628;0,0730;1,0354;1,039
22:41:45:9570;-0,0495;0,1488;0,9150;0,928
22:41:45:9620;-0,0083;0,1632;0,9672;0,980
22:41:45:9670;0,0199;0,0531;1,0477;1,047
22:41:45:9720;-0,0397;0,1432;0,9803;0,991
22:41:45:9770;-0,0127;0,0549;0,9461;0,946
22:41:45:9820;-0,0424;0,0854;1,0026;1,006
22:41:45:9870;-0,0629;-0,0137;1,1329;1,134
22:41:45:9920;-0,0435;0,0753;1,2039;1,206
22:41:45:9970;0,0165;0,1380;1,0320;1,040
22:41:46:0020;-0,0342;0,1258;1,0174;1,025
22:41:46:0070;-0,0157;0,0969;0,9423;0,946
22:41:46:0120;-0,0020;0,0932;1,1531;1,155
22:41:46:0180;-0,0946;0,1261;1,1004;1,112
22:41:46:0230;0,0155;0,0388;1,1176;1,116
22:41:46:0280;-0,0169;0,0832;0,8717;0,875
22:41:46:0330;-0,1242;0,1524;0,8639;0,888
22:41:46:0380;-0,0855;0,0707;0,9859;0,992
22:41:46:0430;-0,0486;0,1071;1,0946;1,100
22:41:46:0480;0,0075;0,0637;0,9721;0,972
22:41:46:0530;-0,1249;0,1156;0,8244;0,844
22:41:46:0580;-0,0296;0,1214;0,9277;0,935
22:41:46:0630;0,0121;0,0819;1,2202;1,221
22:41:46:0680;-0,0405;0,0801;1,0875;1,090
22:41:46:0730;-0,0328;0,1256;0,9403;0,949
22:41:46:0780;0,0337;0,1403;0,8660;0,876
22:41:46:0830;-0,0780;0,0856;0,9370;0,944
22:41:46:0880;-0,1346;0,1219;0,9693;0,988
22:41:46:0930;0,0362;0,1103;1,1537;1,157
22:41:46:0980;-0,0072;0,0597;1,0407;1,041
22:41:46:1030;0,0071;0,1868;0,9362;0,954
22:41:46:1090;0,0135;0,1068;0,8717;0,877
22:41:46:1140;-0,0213;0,0474;1,0109;1,011
22:41:46:1190;-0,0610;0,1032;1,0966;1,103
22:41:46:1240;-0,0564;0,0877;1,1079;1,112
22:41:46:1290;0,0245;0,0442;1,0463;1,045
22:41:46:1340;-0,0342;0,0580;1,0288;1,030
22:41:46:1390;-0,1411;0,0962;1,0285;1,044
22:41:46:1440;0,0146;0,0875;1,1286;1,130
22:41:46:1490;-0,0857;0,1167;1,0465;1,057
22:41:46:1540;-0,0015;0,1447;0,9014;0,912
22:41:46:1590;-0,0524;0,0653;0,8456;0,849
22:41:46:1640;-0,0795;0,0506;0,9549;0,959
22:41:46:1690;-0,0723;0,0784;1,1511;1,155
22:41:46:1740;-0,0931;0,0294;1,1107;1,115
22:41:46:1790;-0,0264;0,1078;0,9348;0,940
22:41:46:1840;-0,0627;0,0941;0,9456;0,952
22:41:46:1890;-0,1325;0,1393;0,9237;0,945
22:41:46:1940;-0,0395;0,1401;1,0846;1,094
22:41:46:1990;-0,0006;0,0613;1,0597;1,060
22:41:46:2040;-0,0159;0,1358;0,9755;0,984
22:41:46:2090;-0,0100;0,0875;0,9721;0,975
22:41:46:2140;-0,0405;0,0642;1,0775;1,079
22:41:46:2190;-0,1045;0,0966;0,9759;0,987
22:41:46:2240;-0,0350;0,0940;0,9315;0,936
22:41:46:2290;-0,0565;0,1191;0,8162;0,827
22:41:46:2340;-0,0271;0,0301;0,9509;0,950
22:41:46:2400;-0,0350;0,1457;1,0564;1,066
22:41:46:2450;-0,0581;0,0944;1,1621;1,167
22:41:46:2500;-0,0243;0,0707;1,1237;1,125
22:41:46:2550;0,0018;0,1691;1,0656;1,078
22:41:46:2600;-0,0493;0,0659;0,9712;0,974
22:41:46:2650;-0,0135;0,0974;1,0792;1,082
22:41:46:2710;-0,0627;0,1081;1,0216;1,029
22:41:46:2760;-0,0538;0,0367;1,0956;1,097
22:41:46:2800;-0,0579;0,0801;1,0135;1,018
22:41:46:2850;0,0454;0,0572;1,0408;1,041
22:41:46:2900;-0,0261;0,0527;0,9455;0,946
22:41:46:2950;-0,1174;0,0994;1,0140;1,026
22:41:46:3000;0,0220;0,1001;1,0905;1,093
22:41:46:3050;-0,0824;0,1109;1,0322;1,042
22:41:46:3100;-0,0767;0,0693;0,9589;0,964
22:41:46:3150;0,0446;0,0974;1,0748;1,078
22:41:46:3200;-0,0670;0,0624;1,0474;1,051
22:41:46:3250;-0,0557;0,1067;0,9881;0,995
22:41:46:3300;-0,0867;0,0870;0,9285;0,937
22:41:46:3350;-0,0244;0,1581;0,9062;0,920
22:41:46:3400;-0,0691;0,0641;0,9343;0,939
22:41:46:3450;-0,0364;0,0556;0,8910;0,892
22:41:46:3510;0,0094;0,0186;1,0115;1,009
22:41:46:3560;-0,0657;0,1033;1,0691;1,076
22:41:46:3610;-0,0816;0,1233;1,0564;1,067
22:41:46:3660;0,0359;0,1423;0,9948;1,004
22:41:46:3710;0,0286;0,0570;0,9859;0,986
22:41:46:3760;-0,0845;0,1576;0,9613;0,978
22:41:46:3870;-0,0567;0,1276;1,1093;1,118
22:41:46:3920;-0,0039;0,1150;1,1479;1,152
22:41:46:3970;-0,0137;0,0371;1,0258;1,025
22:41:46:4020;-0,0486;0,0674;1,0010;1,004
22:41:46:4070;0,0509;0,1229;1,0849;1,091
22:41:46:4100;0,0078;0,0328;1,0839;1,082
22:41:46:4120;-0,1029;0,0819;0,9649;0,974
22:41:46:4150;-0,0495;0,1746;1,0029;1,019
22:41:46:4200;-0,0258;0,0610;1,1268;1,127
22:41:46:4250;-0,0479;0,0182;1,0685;1,068
22:41:46:4300;-0,0333;0,1095;0,9005;0,907
22:41:46:4350;-0,0535;0,0275;0,8639;0,865
22:41:46:4400;-0,0448;0,1150;1,0648;1,071
22:41:46:4450;-0,0661;-0,0130;1,1673;1,168
22:41:46:4510;0,0358;0,1178;1,0567;1,062
22:41:46:4560;-0,0335;0,1012;0,9988;1,004
22:41:46:4610;-0,0971;0,1580;0,8903;0,911
22:41:46:4670;-0,0175;0,0979;0,9641;0,968
22:41:46:4720;-0,0980;0,0463;1,1044;1,110
22:41:46:4760;-0,0252;0,0933;1,1439;1,147
22:41:46:4810;0,0466;0,0999;0,9632;0,967
22:41:46:4860;-0,0659;0,0463;0,8972;0,900
22:41:46:4910;-0,0472;0,0903;1,0008;1,005
22:41:46:4960;0,0348;0,0371;1,1896;1,188
22:41:46:5010;-0,0077;0,1340;1,0837;1,091
22:41:46:5060;-0,0472;0,0777;0,8815;0,886
22:41:46:5110;-0,0135;0,0945;0,8744;0,878
22:41:46:5160;-0,0350;0,1416;1,0851;1,094
22:41:46:5210;-0,1092;0,0725;1,2359;1,243
22:41:46:5260;-0,0207;0,0232;0,9338;0,933
22:41:46:5320;0,0611;0,0169;0,8692;0,868
22:41:46:5370;-0,0646;0,1222;1,0379;1,047
22:41:46:5420;-0,0623;0,1174;1,2923;1,298
22:41:46:5470;0,0024;0,1594;1,0878;1,098
22:41:46:5520;-0,0778;0,0813;0,8223;0,830
22:41:46:5570;0,0526;0,1004;0,8955;0,900
22:41:46:5620;-0,0560;0,0536;1,0865;1,088
22:41:46:5670;-0,0122;0,0818;1,2011;1,202
22:41:46:5720;-0,1442;-0,0219;1,0411;1,052
22:41:46:5770;-0,0358;0,0902;0,9701;0,974
22:41:46:5820;-0,0206;0,0918;0,9594;0,963
22:41:46:5870;0,0035;0,0666;1,0788;1,079
22:41:46:5920;-0,0301;0,1145;1,1395;1,145
22:41:46:5970;-0,0785;0,1433;1,0468;1,060
22:41:46:6020;-0,0264;0,1451;0,9189;0,930
22:41:46:6070;-0,1251;0,0514;0,8923;0,903
22:41:46:6120;0,0517;0,0699;0,9961;0,997
22:41:46:6170;-0,0291;0,0749;1,0794;1,081
22:41:46:6220;-0,0518;0,0712;1,0446;1,048
22:41:46:6270;-0,0539;0,0886;0,9309;0,936
22:41:46:6320;0,0282;0,1087;0,9334;0,938
22:41:46:6370;-0,0832;0,1231;1,0030;1,014
22:41:46:6420;0,0097;0,1460;1,1508;1,158
22:41:46:6470;-0,0657;0,0511;0,9571;0,960
22:41:46:6520;-0,0381;0,0784;0,8967;0,900
22:41:46:6580;-0,0488;0,0426;1,0303;1,031
22:41:46:6630;0,0281;0,0946;1,1902;1,192
22:41:46:6680;-0,0659;-0,0245;1,0334;1,035
22:41:46:6720;-0,0177;0,0679;0,9212;0,923
22:41:46:6780;-0,0254;0,0875;1,0289;1,032
22:41:46:6830;-0,0432;0,1474;1,1533;1,163
22:41:46:6880;-0,0506;0,1031;1,1088;1,114
22:41:46:6930;0,0256;0,0783;0,9372;0,939
22:41:46:6980;-0,0827;0,1345;0,9905;1,003
22:41:46:7030;-0,0346;0,1410;1,1419;1,150
22:41:46:7080;0,0050;-0,0030;1,0179;1,016
22:41:46:7130;-0,0535;-0,0161;0,8158;0,817
22:41:46:7180;-0,0446;0,0594;0,8893;0,892
22:41:46:7230;-0,1677;0,0515;1,2103;1,224
22:41:46:7290;-0,0403;0,0768;1,3522;1,354
22:41:46:7340;-0,0085;0,1395;1,0704;1,078
22:41:46:7390;-0,0470;0,1520;0,7807;0,797
22:41:46:7440;-0,0240;0,1074;0,8633;0,869
22:41:46:7490;0,0683;0,0436;1,0403;1,040
22:41:46:7540;-0,0830;0,0524;1,1374;1,141
22:41:46:7590;-0,2403;0,0777;0,9337;0,971
22:41:46:7640;-0,0715;0,0497;0,9394;0,943
22:41:46:7690;0,1211;0,1318;0,9823;0,995
22:41:46:7740;-0,0619;0,0066;0,9337;0,935
22:41:46:7790;-0,0750;0,1774;0,9067;0,928
22:41:46:7840;0,0215;0,1045;1,0588;1,062
22:41:46:7890;-0,0091;0,0508;1,0660;1,065
22:41:46:7940;-0,0974;0,0820;1,1101;1,117
22:41:46:7990;0,0502;0,1148;1,0398;1,045
22:41:46:8040;0,0522;0,0698;1,0896;1,090
22:41:46:8090;-0,1224;0,0352;0,9304;0,940
22:41:46:8140;-0,0811;0,1145;0,9537;0,964
22:41:46:8190;-0,0290;0,1020;1,0967;1,101
22:41:46:8240;-0,0317;0,0723;1,1570;1,158
22:41:46:8290;0,0509;0,0403;0,9905;0,990
22:41:46:8340;-0,0969;-0,0005;0,7783;0,785
22:41:46:8390;-0,0998;0,1025;0,8834;0,896
22:41:46:8450;-0,0161;0,1341;1,2343;1,240
22:41:46:8500;-0,1127;0,0050;1,0622;1,068
22:41:46:8550;0,0624;0,0910;0,8912;0,895
22:41:46:8600;-0,0420;0,1024;0,9302;0,936
22:41:46:8650;-0,1294;0,1197;1,1121;1,127
22:41:46:8700;-0,0868;0,1145;1,2461;1,254
22:41:46:8750;-0,0099;0,0675;1,0078;1,009
22:41:46:8800;0,0474;0,0189;0,9046;0,903
22:41:46:8850;-0,0962;0,0246;0,9988;1,004
